id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune,satisfaction,sentiment,urgence,mot_clef,categorie
178,Palolo89,Laurent ancien Batdoudou89,@ENGIEpartFR bonjour pourriez-vous me dire quand votre application sur téléphone IOs va fonctionner correctement ? Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? Merci,[],2024-06-05 22:58:46,+02:00,False,False,False,False,False,False,False,False,False,True,False,False,,,,,
179,PaoLaVorny,Pao La Vorny,Vous m’expliquez @ENGIEpartFR @ENGIEpartSAV ? Depuis octobre vous me rajoutez entre 20 et 30€ par mois discrètement… Mais je vous vois 👀\n#engie #electricite #arnaque https://t.co/QOaWVsdAZu,['https://t.co/QOaWVsdAZu'],2024-11-20 21:50:54,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
180,PatriceBlanco,PatBla 🇫🇷,"Bonjour @ENGIEpartSAV ,\n\nj’ai passé 15 minutes au téléphone et le conseiller n’a pas su me renseigner…\n\nJ’acquiers une maison le 25 juin.\nActuellement c’est la force qui est installée et je souhaite plutôt repasser en mono.\nC’est un compter linky, quel coût pour changer?\nMerci",[],2024-03-30 17:11:17,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
181,Patrick_3164,PatrickC,"@ENGIEpartSAV Bonjour @ENGIEpartFR ,  votre réponse est inadmissible . \nVous m'indiquez juste que vous pensez que le problème est pris en compte et vous nous communiquerez une date d'intervention.   \nIl neige en Picardie et ma mère est sans chauffage par votre faute 😱 bougez vous !",[],2024-04-23 12:30:25,+02:00,False,False,False,False,False,False,False,True,False,False,False,False,,,,,
182,Petit20850206,Petit,"@ENGIEpartFR Bonjour, J'ai reçu un courrier de votre part le 29/12/2023 qui m'ordonne d'installer un compteur numérique avant le 01/01/2024, c'est scandaleux !! comment voulez vous que je fasse installer ce compteur en moins de trois jours durant les fêtes de fin d'année ?",[],2024-06-24 10:02:35,+02:00,False,False,False,True,False,False,False,False,False,False,False,False,,,,,
183,PetruSampieru,Micca Nomi,@ENGIEpartFR \nMa facture mensuelle double \n100% augmentation \n  Merci Engie,[],2024-09-05 20:53:28,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
184,PfChenu,Pierre-François Chenu,"'@ENGIEpartFR apporte son soutien au #PNCEE et à @Ecologie_Gouv dans sa lutte contre la fraude à la #RénovationEnergétique et son objectif de faire des #CEE un outil transparent et efficace pour les consommateurs.\nCes fraudes atteignent douloureusement les #consommateurs lésés, mais aussi l’ensemble des consommateurs qui se voient pénalisés par des factures d’énergie alourdies par les annulations de CEE frauduleux ! https://t.co/SslMBpFn6M",['https://t.co/SslMBpFn6M'],2024-10-10 08:45:25,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
185,PhSanc,Papoo :),"@ENGIEpartFR entre menteur et voleur. 3 mois pour que #engie m'explique qu'ils ont du augmenter mon abonnement gaz , sans me prévenir, de 30% ... a 334€/an on est loin des tarifs annoncés sur votre site .",[],2024-10-11 09:27:21,+02:00,False,False,False,False,False,False,False,False,False,False,True,False,,,,,
186,PierrOM26,pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️,@ENGIEpartFR on pourrait dm svp?,[],2024-05-03 07:41:54,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
187,PierreCol,Pierre Col,"Dites, @ENGIEgroup @ENGIEpartFR, c'est quoi l'idée ?\n\nVous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos ?!? https://t.co/WYYRYl4ep5",['https://t.co/WYYRYl4ep5'],2025-01-02 12:28:44,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
187,PierreCol,Pierre Col,"[ 🧵 sur @ENGIEgroup @ENGIEpartFR ]\n\nDans notre appartement, le gaz de ville sert pour le chauffage et la plaque de cuisson.\n\nOn en consomme donc beaucoup plus de novembre à mars que d'avril à octobre, et pour un total de 700 m3 l'année dernière, qui ont coûté 1069 €. https://t.co/ByIJUkdhtN",['https://t.co/ByIJUkdhtN'],2024-05-15 08:30:09,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
188,Pierre_Fiol,Pierre Fiol,"dites @ENGIEpartFR, il y a des gens à vos couleurs (gilet, badge) qui font du porte à porte rentre-dedans en pressant les gens de remplir des documents pour soit disant installer 1 solution gratuite de pilotage du chauffage en partenariat avec le département de l'essonne (1/2)",[],2024-11-11 15:31:39,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
189,Pierrxt,Pierrot,"@ENGIEpartSAV hello, possible d’aller en DM ?",[],2024-12-13 11:06:13,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
190,Pomsca,Pomsca,@ENGIEpartFR vous êtes sérieux là???\n\n+ 100€/mois d'augmentation sur ma facture d'électricité?? \nVOUS ÊTES SÉRIEUX LÀ???\nJ'AI FAIT x2 SUR MA FACTURE !!! 😡\n\nFaut m'expliquer le délire car ca va clairement pas être possible 😡,[],2024-04-16 16:30:48,+02:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
191,PrSamyleiev,Samyleiev,"Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter  ma mensualité de  20% pour m'adapter à ma conso! Merci et bravo @ENGIEpartFR   @Ecologie_Gouv ! https://t.co/eX4qzqBHav",['https://t.co/eX4qzqBHav'],2024-07-06 19:52:51,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
192,Qesakostan,Qesako I. 🇩🇪🇫🇷🇬🇧 🇪🇺 ◄🇺🇦◄🇷🇺◄ 🇨🇳,@ENGIEpartFR POURQUOI ENGIE envoie plus mes factures par la poste⁉️\nJ'ai PAS VOULU leur Dématerialisation‼️,[],2024-01-21 12:20:05,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
193,QonDuichotte,Don Quichotte III,Le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez @ENGIEpartFR)\nBarnier enculé.,[],2024-01-31 11:37:10,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
194,RVL42600,JMB,"🤢 attention Engie rode ds nos quartiers. &lt;&lt; Engie &gt;&gt; , 🫷,&lt;&lt;GDF, je n'ai à vendre. Je vérifie vos contrats. Vous n'avez rien à faire. Juste à tel à Engie pour prendre le DUO gaz elec. &gt;&gt; 🫷à part ça vous n'avez rien à vendre !😡\n@EDFofficiel @LCP @UFCquechoisir\n@ENGIEpartFR",[],2024-08-10 17:16:49,+02:00,False,False,False,False,False,False,True,False,False,False,False,False,,,,,
195,RaTaNiXxX,"RataniX, l'enfant des âges farouche",Hé @ENGIEpartFR je crois bien que votre site c'est de la merde ! https://t.co/8ibNMU9IHp,['https://t.co/8ibNMU9IHp'],2024-02-10 21:46:06,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
196,Randzahroc,Thérésa 🏳️‍⚧️🐿️,@ENGIEpartFR J'ai regardé en détail et c'est la facture d'instalation. Mais ça fait peur 😭 Ça va pas de dire qu'il y a eu un échange alors que non ?,[],2024-07-09 12:44:26,+02:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
197,Reine_Margot2,Chris 𝕏 𝕏 - 🇫🇷 ♱,"Sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le  \nGAZ ?  😡\n\n@ENGIEpartFR @ENGIEsolutions",[],2025-02-24 11:42:22,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
198,Rickylaroche53,rickylaroche53,@ENGIEpartSAV bonjour. Je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. Pouvez vous m'aidez svp?,[],2024-04-25 18:14:38,+02:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
199,Rio_Alx,Alexandre Rio 🌱,"Dis @ENGIEpartFR, ce serait bien que tu arrêtes de m’envoyer par mail le bilan de conso du contrat que j’ai transféré quand j’ai déménagé",[],2024-03-08 15:57:50,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
200,SMoncompte25831,SAV Moncompte,Bonus - Merci @ENGIEpartFR @ENGIEpartSAV #MonPilotageElec #JAgisAvecENGIE https://t.co/JpnltDhi0g,['https://t.co/JpnltDhi0g'],2024-01-05 08:55:39,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
200,SMoncompte25831,SAV Moncompte,FUYEZ Mon Pilotage Elec! Thread ⬇️\n@ENGIEgroup @ENGIEInnov @engieimpact @ENGIEpartFR #JAgisAvecENGIE https://t.co/eoCkTElVDN,['https://t.co/eoCkTElVDN'],2024-08-06 10:32:02,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
201,S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,@ENGIEpartSAV Bonjour @ENGIEpartFR @ENGIEpartSAV \nJe vous ai répondu en DM hier...,[],2024-07-18 14:55:46,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
201,S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,"@ENGIEpartSAV \n@ENGIEpartFR \nBjr\n suis au depourvu\nne peux plus contacter l agence de Lisses (91)😯\nJe ""tombe"" sur une sorte de plateau d appel 😭\nOn me repose toutes les mêmes questions, l' agence aurait été transmise... ""On"" va me rappeler... impossible de savoir quand 😱",[],2024-04-02 19:07:41,+02:00,False,False,False,False,False,False,False,False,False,True,False,False,,,,,
202,SamVenere2022,Sam Venère,@ENGIEpartFR  vous répondez quand au téléphone ? plus de 20 m’ que j attends en ligne,[],2024-06-24 21:06:59,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
203,SandrineSzelag7,Sandrine Szelagowski,@ENGIEpartFR Y a t il des heures creuses,[],2024-08-28 21:38:14,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
204,Sayulim_,Sayulim - on blue sky,@EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter @ENGIEpartFR ?,[],2024-01-24 16:05:49,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
205,Sey_mc0,Ma,"@ENGIEpartFR est-ce normal que le prix de ma consommation du mois de Février était de 45euro il y’a 2 jours et aujourd’hui 77 euros ?! Comme par magie ? Je paye un Kwh à 0,44 cts d’euros alors que mon contrat de base est de 0,22cts kwH.",[],2025-02-04 16:40:33,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
206,Shiroholo,Shiro,"@ENGIEpartFR donc envie définitivement classer dans la catégorie voleur? Une telle facture pour ma mère en invalidité , donc même pas sûr de pouvoir la payer. Pour un kilowattheure à 0,40!!!\nJamais avertis via le site ( site qui parle de 0,21) merci au service client pareil! https://t.co/Wq4blhHvdC",['https://t.co/Wq4blhHvdC'],2024-01-12 11:09:53,+01:00,False,False,False,False,True,True,False,False,False,False,False,False,,,,,
207,SlappySlap_fr,Maxime,"Il va falloir que l'on m'explique comment @ENGIEpartFR Arrive a me faire une mensualisation a 307.12 (x11) ce qui donne 3 378.32€, ça fait +1000 par rapport a ce que je paie cette année (2 380.88€) 1/2",[],2024-09-01 10:02:01,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
208,SneeZy_IF,SnZ,@ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte !,[],2025-01-25 14:48:30,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
209,SoLaPuissance,So2,@ENGIEpartFR qui vous communique des plages horaires d'heures creuses lors de la souscription du contrat élec et quelques mois plus tard se rendre compte qu'elles ne sont pas prises en compte. Réécoutez l'appel et vous verrez bien que vous êtes des escrocs !,[],2024-03-04 10:09:00,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
211,StarPhonix,StarPhoenix,"Engie qui me facture plus de 100€ alors que je ne suis plus chez eux depuis le 6 avril, c'est quoi ce bordel ?\n\nJe peux avoir une explication @ENGIEpartFR?",[],2024-08-21 09:39:05,+02:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
212,StarkElsachan,Elsa Stark,"@ENGIEpartFR Aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. Je fais comment ? Pas une question de taille de fichiers, juste une erreur de chargement. Vous me demandez des documents que vous ne pouvez même pas recevoir !!",[],2024-05-08 13:59:03,+02:00,False,False,False,False,True,False,False,False,True,False,False,True,,,,,
213,Stephane51,Steph@Reims 🍾,Est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @ENGIEpartFR ? Je dois additionner tous les tableaux pour connaître le prix ttc d’un Kwh ? C’est pas simple pour la comparaison.,[],2025-02-24 11:42:51,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
214,Syl20HDY,Syl20,Vos télé conseillers c’est pas possible @ENGIEpartFR le mec m’a limite insulté 😳\nIls sont comment les votre @TotalEnergies ?,[],2024-01-04 14:34:11,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
215,SylaannK,Sylaann,Bonjour @ENGIEpartFR pouvez vous m'expliquer s'il vous plait à quoi correspondent les gros pics de consommation d'electricité que j'ai en journée vers 18h00 et 21h00?\nJ'ai juste un frigo qui consomme en continue et un ordinateur qui fait de meme (sauf la nuit) https://t.co/nzj3WTwox5,['https://t.co/nzj3WTwox5'],2024-03-15 16:48:15,+01:00,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
216,Synea41,Synea41,C'est beau @ENGIEpartFR de faire appel aux étrangers pour gérer les appels. Mais on fait quoi quand ils sont incapables de comprendre la demande et nous renvoient même pas vers quelqu'un qui comprend mieux et raccrochent ? 😡,[],2025-02-03 20:36:45,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
217,T0m_K0ska,Tonton Koska,Par contre raccroché au nez après 4min d'attente c'est pas cool @ENGIEpartFR 😩,[],2024-02-22 12:06:34,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
217,T0m_K0ska,Tonton Koska,La musique d'attente quand on appelle pour avoir un conseiller @ENGIEpartFR tu sais pas si tu appelles réellement Engie ou l'exorciste ! 🤣,[],2024-02-22 09:38:16,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
218,THOMASS76089750,- Pepito -,"@ENGIEpartSAV Bonjour,\nCe n'était pas le sens de ma question.\n\nReconnaissez vous dans ce sms, vos methodes ? Votre numero de téléphone ? Dois je faire confiance a ce sms ??\n\nSur certains sites, le numéro de téléphone est associé a des arnaques / démarchage... D'ou ma question...",[],2024-11-20 19:11:23,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
218,THOMASS76089750,- Pepito -,Bonjour.\nC'est vous @ENGIEpartFR ou @ENGIEpartSAV au bout de ce numéro ?? Ou est ce une arnaque qui tente de se faire passer pour vous ??\n\nMerci pour votre retour rapide. https://t.co/5gAD21WgMd,['https://t.co/5gAD21WgMd'],2024-01-11 19:28:37,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
219,Tarkk__,Tark,"@ENGIEpartFR  qui me propose un défi en ne dépassant pas 2,81 kWh alors qu'ils savent très bien que c'est inatteignable 🙃\nMême quand je n'avais pas encore allumé le chauffage j'étais à 7 kWh en moyenne. À moins d'être au gaz sur tout, 2,81 kWh d'électricité ce n'est pas possible https://t.co/E3Z8MicR4d",['https://t.co/E3Z8MicR4d'],2024-01-12 12:06:59,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
220,Tartine__aubrie,Tartine au Brie ( 👷🏻‍♀️ Briecollage 🔨),"Hello @ENGIEgroup normal que vos agents doublent à un feu ROUGE, en le cramant et en ne respectant même pas la limite de vitesse ??",[],2025-02-10 16:50:54,+01:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
221,TheMugibaka,Banana Slip,"Coucou @ENGIEpartFR une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au Maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv : BOUGEZ-VOUS",[],2024-05-02 14:05:27,+02:00,False,False,False,False,True,False,False,False,False,False,False,False,,,,,
