id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune
194,RVL42600,JMB,"🤢 attention Engie rode ds nos quartiers. &lt;&lt; Engie &gt;&gt; , 🫷,&lt;&lt;GDF, je n'ai à vendre. Je vérifie vos contrats. Vous n'avez rien à faire. Juste à tel à Engie pour prendre le DUO gaz elec. &gt;&gt; 🫷à part ça vous n'avez rien à vendre !😡\n@EDFofficiel @LCP @UFCquechoisir\n@ENGIEpartFR",[],2024-08-10 17:16:49,+02:00,False,False,False,False,False,False,True,False,False,False,False,False
195,RaTaNiXxX,"RataniX, l'enfant des âges farouche",Hé @ENGIEpartFR je crois bien que votre site c'est de la merde ! https://t.co/8ibNMU9IHp,['https://t.co/8ibNMU9IHp'],2024-02-10 21:46:06,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
196,Randzahroc,Thérésa 🏳️‍⚧️🐿️,@ENGIEpartFR J'ai regardé en détail et c'est la facture d'instalation. Mais ça fait peur 😭 Ça va pas de dire qu'il y a eu un échange alors que non ?,[],2024-07-09 12:44:26,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
197,Reine_Margot2,Chris 𝕏 𝕏 - 🇫🇷 ♱,"Sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le  \nGAZ ?  😡\n\n@ENGIEpartFR @ENGIEsolutions",[],2025-02-24 11:42:22,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
198,Rickylaroche53,rickylaroche53,@ENGIEpartSAV bonjour. Je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. Pouvez vous m'aidez svp?,[],2024-04-25 18:14:38,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
199,Rio_Alx,Alexandre Rio 🌱,"Dis @ENGIEpartFR, ce serait bien que tu arrêtes de m’envoyer par mail le bilan de conso du contrat que j’ai transféré quand j’ai déménagé",[],2024-03-08 15:57:50,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
200,SMoncompte25831,SAV Moncompte,Bonus - Merci @ENGIEpartFR @ENGIEpartSAV #MonPilotageElec #JAgisAvecENGIE https://t.co/JpnltDhi0g,['https://t.co/JpnltDhi0g'],2024-01-05 08:55:39,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
200,SMoncompte25831,SAV Moncompte,FUYEZ Mon Pilotage Elec! Thread ⬇️\n@ENGIEgroup @ENGIEInnov @engieimpact @ENGIEpartFR #JAgisAvecENGIE https://t.co/eoCkTElVDN,['https://t.co/eoCkTElVDN'],2024-08-06 10:32:02,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
201,S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,@ENGIEpartSAV Bonjour @ENGIEpartFR @ENGIEpartSAV \nJe vous ai répondu en DM hier...,[],2024-07-18 14:55:46,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
201,S_troumph,🤓TiTi😷🤣🤨🫣👍🏈,"@ENGIEpartSAV \n@ENGIEpartFR \nBjr\n suis au depourvu\nne peux plus contacter l agence de Lisses (91)😯\nJe ""tombe"" sur une sorte de plateau d appel 😭\nOn me repose toutes les mêmes questions, l' agence aurait été transmise... ""On"" va me rappeler... impossible de savoir quand 😱",[],2024-04-02 19:07:41,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
202,SamVenere2022,Sam Venère,@ENGIEpartFR  vous répondez quand au téléphone ? plus de 20 m’ que j attends en ligne,[],2024-06-24 21:06:59,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
203,SandrineSzelag7,Sandrine Szelagowski,@ENGIEpartFR Y a t il des heures creuses,[],2024-08-28 21:38:14,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
204,Sayulim_,Sayulim - on blue sky,@EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter @ENGIEpartFR ?,[],2024-01-24 16:05:49,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
205,Sey_mc0,Ma,"@ENGIEpartFR est-ce normal que le prix de ma consommation du mois de Février était de 45euro il y’a 2 jours et aujourd’hui 77 euros ?! Comme par magie ? Je paye un Kwh à 0,44 cts d’euros alors que mon contrat de base est de 0,22cts kwH.",[],2025-02-04 16:40:33,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
206,Shiroholo,Shiro,"@ENGIEpartFR donc envie définitivement classer dans la catégorie voleur? Une telle facture pour ma mère en invalidité , donc même pas sûr de pouvoir la payer. Pour un kilowattheure à 0,40!!!\nJamais avertis via le site ( site qui parle de 0,21) merci au service client pareil! https://t.co/Wq4blhHvdC",['https://t.co/Wq4blhHvdC'],2024-01-12 11:09:53,+01:00,False,False,False,False,True,True,False,False,False,False,False,False
207,SlappySlap_fr,Maxime,"Il va falloir que l'on m'explique comment @ENGIEpartFR Arrive a me faire une mensualisation a 307.12 (x11) ce qui donne 3 378.32€, ça fait +1000 par rapport a ce que je paie cette année (2 380.88€) 1/2",[],2024-09-01 10:02:01,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
208,SneeZy_IF,SnZ,@ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte !,[],2025-01-25 14:48:30,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
209,SoLaPuissance,So2,@ENGIEpartFR qui vous communique des plages horaires d'heures creuses lors de la souscription du contrat élec et quelques mois plus tard se rendre compte qu'elles ne sont pas prises en compte. Réécoutez l'appel et vous verrez bien que vous êtes des escrocs !,[],2024-03-04 10:09:00,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
211,StarPhonix,StarPhoenix,"Engie qui me facture plus de 100€ alors que je ne suis plus chez eux depuis le 6 avril, c'est quoi ce bordel ?\n\nJe peux avoir une explication @ENGIEpartFR?",[],2024-08-21 09:39:05,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
212,StarkElsachan,Elsa Stark,"@ENGIEpartFR Aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. Je fais comment ? Pas une question de taille de fichiers, juste une erreur de chargement. Vous me demandez des documents que vous ne pouvez même pas recevoir !!",[],2024-05-08 13:59:03,+02:00,False,False,False,False,True,False,False,False,True,False,False,True
213,Stephane51,Steph@Reims 🍾,Est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @ENGIEpartFR ? Je dois additionner tous les tableaux pour connaître le prix ttc d’un Kwh ? C’est pas simple pour la comparaison.,[],2025-02-24 11:42:51,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
214,Syl20HDY,Syl20,Vos télé conseillers c’est pas possible @ENGIEpartFR le mec m’a limite insulté 😳\nIls sont comment les votre @TotalEnergies ?,[],2024-01-04 14:34:11,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
215,SylaannK,Sylaann,Bonjour @ENGIEpartFR pouvez vous m'expliquer s'il vous plait à quoi correspondent les gros pics de consommation d'electricité que j'ai en journée vers 18h00 et 21h00?\nJ'ai juste un frigo qui consomme en continue et un ordinateur qui fait de meme (sauf la nuit) https://t.co/nzj3WTwox5,['https://t.co/nzj3WTwox5'],2024-03-15 16:48:15,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
216,Synea41,Synea41,C'est beau @ENGIEpartFR de faire appel aux étrangers pour gérer les appels. Mais on fait quoi quand ils sont incapables de comprendre la demande et nous renvoient même pas vers quelqu'un qui comprend mieux et raccrochent ? 😡,[],2025-02-03 20:36:45,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
217,T0m_K0ska,Tonton Koska,Par contre raccroché au nez après 4min d'attente c'est pas cool @ENGIEpartFR 😩,[],2024-02-22 12:06:34,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
217,T0m_K0ska,Tonton Koska,La musique d'attente quand on appelle pour avoir un conseiller @ENGIEpartFR tu sais pas si tu appelles réellement Engie ou l'exorciste ! 🤣,[],2024-02-22 09:38:16,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
218,THOMASS76089750,- Pepito -,"@ENGIEpartSAV Bonjour,\nCe n'était pas le sens de ma question.\n\nReconnaissez vous dans ce sms, vos methodes ? Votre numero de téléphone ? Dois je faire confiance a ce sms ??\n\nSur certains sites, le numéro de téléphone est associé a des arnaques / démarchage... D'ou ma question...",[],2024-11-20 19:11:23,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
218,THOMASS76089750,- Pepito -,Bonjour.\nC'est vous @ENGIEpartFR ou @ENGIEpartSAV au bout de ce numéro ?? Ou est ce une arnaque qui tente de se faire passer pour vous ??\n\nMerci pour votre retour rapide. https://t.co/5gAD21WgMd,['https://t.co/5gAD21WgMd'],2024-01-11 19:28:37,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
219,Tarkk__,Tark,"@ENGIEpartFR  qui me propose un défi en ne dépassant pas 2,81 kWh alors qu'ils savent très bien que c'est inatteignable 🙃\nMême quand je n'avais pas encore allumé le chauffage j'étais à 7 kWh en moyenne. À moins d'être au gaz sur tout, 2,81 kWh d'électricité ce n'est pas possible https://t.co/E3Z8MicR4d",['https://t.co/E3Z8MicR4d'],2024-01-12 12:06:59,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
220,Tartine__aubrie,Tartine au Brie ( 👷🏻‍♀️ Briecollage 🔨),"Hello @ENGIEgroup normal que vos agents doublent à un feu ROUGE, en le cramant et en ne respectant même pas la limite de vitesse ??",[],2025-02-10 16:50:54,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
221,TheMugibaka,Banana Slip,"Coucou @ENGIEpartFR une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au Maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv : BOUGEZ-VOUS",[],2024-05-02 14:05:27,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
222,TheWoolfy67,woolfy,"@ENGIEpartFR le démarchage à domicile à 20h15, le démarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus répond « Mais vous n’êtes quand même pas pour l’augmentation des prix ? ». Maintenant c’est sûr, je ne serais jamais clients",[],2024-03-03 19:40:57,+01:00,False,False,False,False,True,True,False,False,False,False,False,False
223,ThomsMrns,J’ai fait caca ce matin !,"@ENGIEpartFR faire payer des factures de clôture aux particuliers à cause d’une erreur de votre part , ça vous dérange pas trop ?",[],2024-02-19 14:08:30,+01:00,False,False,False,False,True,False,False,False,True,False,False,False
223,ThomsMrns,J’ai fait caca ce matin !,"@ENGIEpartSAV @ENGIEpartFR Nous vous avons déjà contacté pour cette erreur, par téléphone. Vous nous avez renvoyé une nouvelle facture avec le même montant à régler … Super de se foutre de la gueule des clients de telle façon",[],2024-08-23 09:36:38,+02:00,False,False,False,False,False,False,False,False,True,False,False,False
224,TiteSvt,Bzzzz!,"@ENGIEpartFR  Le gaz est coupé dans la copropriété pour cause de ""factures impayées"" alors que celles-ci le sont mais n'ont pas été enregistrées comme tel. Plsrs immeubles dans ce cas. Combien de fois cela va-t-il arriver encore ? On nous annonce ""pas d'eau chaude de w-e"" ?!",[],2024-12-26 10:24:58,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
225,Toto7957,Toto7795,"@engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !!\nHarcelement, incompetence de votre part à l’encontre d’une personne de 75 ans depuis le 8 août 2023 alors que les dysfonctionnements ne sont que de votre part https://t.co/e5AMfPO0xg",['https://t.co/e5AMfPO0xg'],2024-07-07 22:01:37,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
225,Toto7957,Toto7795,"Problème de mathématiques \nFacture décembre 2023,  3 fois moins chère. Les calculs sont pas bons @ENGIEpartSAV @courbet_julien @60millions @dgccrf https://t.co/CmbFeHw050",['https://t.co/CmbFeHw050'],2024-03-08 08:22:08,+01:00,False,False,False,False,True,False,False,True,False,False,False,False
225,Toto7957,Toto7795,@engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !! \nPersonne d’assez compétent pour prendre en charge et assurer un suivi \nDe leur numéro cristal à leur SAV sur X\nPar contre pour les prélèvements ils sont tous au rendez-vous !,[],2024-06-06 08:56:22,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
225,Toto7957,Toto7795,"@avanakama @ENGIEpartFR @engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !! \nFranchement, on a les mêmes soucis que vous, et on est pas les seuls, aux dires de beaucoup de gens qui nous entourent \nC’est une honte",[],2024-11-19 09:20:14,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
226,TudorTomo,Tommy,Juste pour info... Nouveaux tarifs @ENGIEpartFR abonnement +9.74%\nPrix KWh +20%\nPrix KWh we +62%\nTranquille...\n@TPMP @60millions @Economie_Gouv @GG_RMC\n#droitdanslemur #taistoietpaye\n#bientotdanslarue https://t.co/clbKhWXyZh,['https://t.co/clbKhWXyZh'],2024-02-13 12:50:41,+01:00,False,False,False,False,False,False,False,False,False,False,True,False
227,ULRICH63651188,zerocool73🇨🇵🇺🇦🇪🇺,@ENGIEpartFR en attente de ma remise de 100e depuis novembre et aucune réaction d’engie après 5 appels !,[],2024-02-01 11:51:40,+01:00,False,False,False,False,False,False,False,False,False,False,False,True
228,Unealgerienne3,HONEY🐝,@ENGIEgroup @ENGIEpartFR @GRDF vous croyez que c’est normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? Parce que votre sois disant message envoyer le 11/07 il est inexistant.\nFaut arrêter de se foutre de la gueule du monde à un moment https://t.co/3UXSEdP3xY,['https://t.co/3UXSEdP3xY'],2024-04-08 17:39:46,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
229,VMortagne,Vénus 💫,"#ENGIE #ENEDIS @ENGIEpartFR @ENGIEgroup @enedis @enedis_clients @enedis_paris \n200€ POUR 30m2 avec des équipements neufs ?! DES FACTURES ÉNORMES, INCOHÉRENTES QUI AUGMENTENT de 20€ EN 24h ?!?!\n/!\ NOUS ATTENDONS DES EXPLICATIONS CLAIRES ET RAPIDES AVANT DE PASSER À LA JUSTICE! https://t.co/H0ugQ6PYHp",['https://t.co/H0ugQ6PYHp'],2024-07-19 16:03:54,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
229,VMortagne,Vénus 💫,"@ENGIEpartFR @enedis_clients @enedis @ENGIEpartFR ARNAQUENT les particuliers, des factures INCOHERENTES ET UN PERSONNEL INCAPABLE DE FOURNIR DES EXPLICATIONS.\nCETTE CONSOMMATION EST IMPOSSIBLE POUR 30m2 et le chauffage ÉTEINT !!\nEXPLIQUEZ VOUS ‼️‼️ https://t.co/CXiUPHnbxf",['https://t.co/CXiUPHnbxf'],2025-02-21 15:17:49,+01:00,False,False,False,False,False,False,False,False,False,True,False,False
230,ValentinBonnel,val,"@ENGIEpartFR bonjour, je souhaiterai voir pour basculer l’électricité chez vous, vous pouvez vous me donner une estimation mensuelle svp?",[],2024-12-09 08:48:44,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
231,Valywmb,Bonioma 📵,Depuis ma régule de 2k chez tufi @ENGIEpartFR je préfère tomber malade tout l’hiver qu’allumer,[],2024-11-04 14:47:44,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
